612445;Русь;Москва;Носовихинское ш., 5 км;7 (495) 529-97-71;Борисова Наталья;все хорошо;отказался;;;
427177;Русь;Москва;МО, г. Химки, ул. Нахимова, д. 10 А;7 (495) 570-51-09;Анар Ахунов;все хорошо;отказался;;;
610969;Русьимпорт;Москва;Алтуфьевское шоссе, 79А стр. 25.;901-1011;Ирина Акопян;новое;новое;;;
325920;Рыбацкая деревня;Москва;Сельскохозяйственная ул., д. 19, Лихоборский въезд на ВВЦ;7 (495) 772-90-72, 7 (495) 544-35-04, 7 (495) 544-35-05;Анар Ахунов;все хорошо;отказался;;;
2583;Рыбий глаз;Москва;Новорязанская ул., д. 29, стр. 3;7 (495) 514-50-83;Наира Ашуров;все хорошо;не дозвонились;;;
372267;Рыбка.ру;Москва;МО, г. Апрелевска, д. 79А;7 (495) 221-13-57;Оксана Никонова;все хорошо;в работе;;;
367519;Рыбное место;Москва;Краснохолмская наб., д. 1/15;7 (495) 911-11-05;Наира Ашуров;все хорошо;не дозвонились;;;
2831;Рыбный базар;Москва;Трёхпрудный пер., д. 10/2;7 (495) 650-54-44, 7 (495) 223-12-92;Борисова Наталья;все хорошо;оплачено;2012-05-24;Оптимальный;ММУ-2-БЧ-20-05-1759 от 2011-05-17 до 2011-05-17
2511;Рыцарский клуб;Москва;Косыгина ул., д. 28, смотровая площадка МГУ;7 (495) 930-07-26, 7 (495) 234-30-48;Елена Вагнер;все хорошо;оплачено;2011-09-24;Базовый;ЕВА-1-БЧ-11,5-09-1535 от 2011-09-20 до 2011-09-20
633607;Рэдиссон Славянская и Деловой Центр;Москва;Европы пл., д. 2;7 (495) 941-80-20 (доб. 3353);Денис Солдатов;назначить менеджеру;новое;;;
615494;Рюмочная;Москва;Б.Никитская ул., д. 22/2, стр. 1;7 (495) 691-54-74;Елизавета Васильева;все хорошо;отказался;;;
617877;Рябина-бар (Аппетит групп);Москва;Рябиновая ул., д. 14;7 (495) 510-59-35;Наира Ашуров;все хорошо;отказался;;;
632424;С утра;Москва;Козицкий пер., д. 12/8;7 (495) 723-65-54;Татьяна Ермилова;к удалению;новое;;;
600407;С Утра;Москва;Тверская ул., д. 12, стр. 8;7 (495) 694-02-29;Марина Муринова;все хорошо;в работе;;;52756-2-БП-20-03-1127 от 2011-03-01 до 2011-03-01
258;СDK МАИ;Москва;Дубосековская ул., д. 8;7 (495) 785-17-60;Борисова Наталья;все хорошо;не дозвонились;;;
600043;Сhapurin Bar;Москва;Кузнецкий мост ул., д. 6/3;7 (495) 660-50-75;Борисова Наталья;все хорошо;не дозвонились;;;
610971;Саариойнен;Москва;Покровский б-р, 4/17, стр. 4б;232-9919;Ирина Акопян;новое;новое;;;
610972;Саботаж дизайн;Москва;;585-88-12, 730-47-51;Лилия Гридяева;новое;новое;;;
450034;Савабьен;Москва;Преображенская пл., д. 7, стр.1;7 (495) 964-34-66;Анар Ахунов;не проверено;не дозвонились;;;
613996;Савой;Москва;Рождественка ул., д. 3/6, стр. 1;7 (495) 620-85-00;Марина Муринова;не проверено;новое;;;
321079;Сагами;Москва;Тверская ул., д. 22А;7 (495) 694-62-20;Наумов Никита;все хорошо;не дозвонились;;;
321075;Сагами;Москва;Косыгина ул., д. 5, вход в Сан-Сити;7 (499) 135-01-66;Пелевина Алия Валерьевна;не проверено;новое;;;
612436;Сад;Москва;Толмачёвский Б. пер., д. 3;7 (495) 239-90-09;;не проверено;новое;;;
600291;Сад;Москва;5-й Войковский пр-д, д. 5;7 (495) 504-99-74;Тихонов Артём Юрьевич;все хорошо;в работе;;;
428718;Сад;Москва;Каретный ряд ул., д. 3;7 (495) 724-23-03;;закрыт;новое;;;
293131;Сад камней;Москва;Тверская ул., 12;941-9515;Марина Муринова;не проверено;новое;;;
327817;Садко/ Ganz Frisch;Москва;Кавказский б-р, д. 57;7 (495) 708-4649, 7 (495) 972-2867;Лилия Гридяева;все хорошо;в работе;;;
600462;Садовое Кольцо;Москва;Мира пр-т., д. 14, стр. 2;7 (495) 988-34-60;Косарев Андрей Андреевич;все хорошо;в работе;;;
633824;Сайгон;Москва;Сущевский Вал ул., д. 5/22;7 (903) 174-08-88, 7 (926) 873-87-39;Всеволод Дубин;все хорошо;не сложилось;;;
612021;Сайзен;Москва;Ленинский пр-т., д. 158, гостиница Салют, 1-й этаж;7 (495) 234-94-30, 7 (495) 234-92-20.;Косарев Андрей Андреевич;все хорошо;отказался;;;
617884;Саквояж;Москва;Мира пр-т, д. 150 (г-ца Космос);7 (495) 615-93-80;Яропольская Яна;все хорошо;в работе;;;
615833;Саксония;Москва;г. Реутов, Дзержинского ул., д. 1;7 (495) 514-32-82;Дмитрий Батлук;все хорошо;отказался;;;
610974;Саксония-фарфор;Москва;ул.Щербаковская 53;171-0335/0570/3898;Ирина Акопян;новое;новое;;;
425872;Сакура;Москва;Тверская застава пл., д. 2, стр.2;7 (495) 500-20-70, 7 (495) 250-47-58;Косарев Андрей Андреевич;все хорошо;в работе;;;
351135;Сакура;Москва;Красина ул., д. 7, стр. 1;7 (499) 254-08-05;Косарев Андрей Андреевич;к удалению;не сложилось;;;
614657;Саламбо;Москва;Петровка ул., д. 23/10, стр. 5;7 (495) 694-56-26, 7 (495) 626-22-98;Анар Ахунов;закрыт;новое;;;
450044;Салли О'Браенс;Москва;Полянка Б. ул., д. 1/3;7 (495) 959-01-75, 7 (495) 959-01-82;Борисова Наталья;все хорошо;отказался;;;
632228;Салтенас;Москва;41-й км МКАД, пересечение с Калужским ш., ТЦ Мега;7 (495) 730-24-20;Екатерина Колесникова;новое;новое;;;
2522;Салтыков;Москва;Суворовская пл., д. 2;7 (495) 783-57-95, 7 (495) 681-78-04, 7 (495) 518-22-01;Яропольская Яна;все хорошо;в работе;;;
207286;Салхино;Москва;Кржижановского ул., д. 18, корп. 3;7 (499) 125-81-49, 7 (499) 125-42-51;Наташа Водопьянова;все хорошо;отказался;;;
423452;Салют;Москва;Буденного пр-т, д. 21;7 (495) 365-10-11, 7 (962) 942-75-76;Анар Ахунов;все хорошо;отказался;;;
423071;Сам Ам Бери;Москва;Павла Андреева ул., д. 4;7 (499) 236-81-40, 7 (499) 236-41-31, 7 (916) 916-72-88;Зарецкая Ольга Владимировна;назначить менеджеру;отказался;;;
395344;Сам Ам Бери;Москва;МО, г. Красногорск, Ленина ул., д. 35 А;7 (495) 565-02-10;Наташа Водопьянова;все хорошо;в работе;;;
391746;Сам ам Бери;Москва;Алабяна ул., д. 7;7 (495) 768-11-84, 7 (499) 740-69-63;Наумов Никита;все хорошо;отказался;;;
613140;Сам пришел;Москва;Мясницкая ул., д. 24/7, стр. 1;7 (495) 923-70-38;;закрыт;новое;;;
613139;Сам пришел;Москва;Академика Петровского ул., д. 11;7 (495) 220-21-23;;все хорошо;новое;;;
613138;Сам пришел;Москва;Миклухо-Маклая ул., д. 11 А;7 (495) 431-77-47;;все хорошо;новое;;;
207495;Сам пришел;Москва;Вернадского пр-т, вл. 76;7 (495) 432-74-29;Елизавета Васильева;все хорошо;отказался;;;
633500;Самади;Москва;Ходынский б-р., д. 13;7 (926) 607-58-98;Тихонов Артём Юрьевич;все хорошо;отказался;;;
336210;Самарканд;Москва;Мира пр-т, д. 48;7 (495) 680-47-11, 7 (495) 680-19-71 факс;Елена Вагнер;все хорошо;оплачено;2010-12-20;;
615449;Самобранка;Москва;Тверская ул., д. 24;7 (495) 937-00-23;Борисова Наталья;все хорошо;в работе;;;
437111;Самовар;Москва;Арбат ул, д. 10;7 (495) 661-72-44, 7 (495) 937-04-11 [факс];;закрыт;новое;2009-12-18;;
2528;Самоволка;Москва;Н.Басманная ул., д. 9, стр. 2;7 (495) 261-78-44;Елизавета Васильева;к удалению;не дозвонились;;;
1463;Самолет развлекательный центр;Москва;Пресненский Вал ул., д. 14/1 (РЦ Самолёт);7 (495) 234-18-18, доб. 128, 172, 175;Марина Муринова;все хорошо;оплачено;2012-01-23;Премиум;52756-3-БП-15-01-1450 от 2011-01-20 до 2011-01-20
614891;Самурай;Москва;Волоколамское ш., д. 15/22;7 (499) 158-91-36;Косарев Андрей Андреевич;все хорошо;не дозвонились;;;
616877;Сан Марино;Москва;Снежная ул., д. 13;7 (499) 180-05-00;Борисова Наталья;все хорошо;отказался;;;
450057;Сан Марко;Москва;Арбат ул., д. 25;7 (495) 691-70-89;Алла Петровская;все хорошо;отказался;;;
2632;Сан Мишель(закрыт до апреля);Москва;Тверская ул., 23;937-5679, 650-5020, 933-7046 (факс);Алла Петровская;закрыт;новое;;;
615651;Сан Райз;Москва;Братиславская ул., д. 26, корп. 1;7 (495) 346-61-61;Наташа Водопьянова;все хорошо;не дозвонились;;;
450059;Сан-фито бар;Москва;Страстной б-р, д. 6, стр. 2;7 (495) 650-70-67;;к удалению;новое;;;
441425;Санбриз;Москва;Складочная ул., д. 1;7 (495) 510-4902;Елизавета Васильева;не проверено;не дозвонились;;;
304355;Сандуны;Москва;Неглинная ул., д. 14, стр. 4;7 (495) 628-67-33, 7(495)621-56-60;Косарев Андрей Андреевич;все хорошо;в работе;;;
633060;Сандык;Москва;Щелковское ш., д. 68;7 (499) 748-89 69;Марина Рылова;назначить менеджеру;новое;;;
383898;Сандык;Москва;1-ый Щипковский пер., д. 2;7 (499) 235-55-35;Наташа Водопьянова;все хорошо;в работе;;;
368496;Сандык;Москва;1-ый Щипковский пер., д. 2;7 (499) 235-55 35;Наташа Водопьянова;все хорошо;отказался;;;
335154;Сандык;Москва;Перерва ул., д. 52;7 (495) 345-37-00;Елена Вагнер;все хорошо;оплачено;2012-04-06;Базовый;
315644;Санкт-Мориц;Москва;Вернадского пр-т, д. 125, офис 114;7 (495) 514-39-97, 7 (495) 545-16-22/16-23;Оксана Никонова;все хорошо;отказался;;;
2530;Санкт-Петербург (Временно закрыт);Москва;Ленинградское ш., 84, стр. 1;708-0049, 708-0203 (факс);Алла Петровская;закрыт;новое;;;
625143;Санрайз кафе;Москва;Н. Арбат ул., д. 22;7 (495) 691-87-52;Косарев Андрей Андреевич;все хорошо;в работе;2011-05-15;;
461103;Санремо;Москва;Большие Каменщики ул., д. 2;7 (495) 544-02-80;Наташа Водопьянова;все хорошо;оплачено;2012-11-01;Минимальный;52756-1-БП-17%-07-1313 от 2010-07-23 до 2010-07-23
610977;Сансерите;Москва;Дмитровское ш-е д.58 стр.32;"7 (495) 970-12-43 (многоканальный);(495) 933-15-41";Лилия Гридяева;новое;отказался;;;
450064;Сансет;Москва;Комсомольская пл., д. 26;;Анар Ахунов;новое;не сложилось;;;
450066;Санта Моника;Москва;71-й км МКАД;7 (499) 609-64-40;;к удалению;новое;;;
2688;Санта Фе;Москва;Мантулинская ул., д. 5/1, стр.6;7 (495) 256-14-87/21-26;Марина Муринова;закрыт;новое;;;
610978;Санта-Бремор;Москва;;234-2757;Ирина Акопян;новое;новое;;;
323411;Сантори;Москва;МО, г. Химки, Ленинградское ш., д. 5 ТК Лига;7 (495) 741-45-92;Анар Ахунов;все хорошо;отказался;;;
616144;Саппоро;Москва;просп. Мира, 14, стр. 1;7 (495) 207-01-98, 7 (495) 207-82-53;;к удалению;новое;;;
610979;Сапсан;Москва;Плеханова ул., 11;956-8203, 784-7333, 742-4275;Ирина Акопян;новое;новое;;;
613250;Сарай;Москва;Барышиха ул., д. 14;7 (495) 753-33-02;Елизавета Васильева;все хорошо;отказался;;;
610980;Сатурн ПО;Москва;Московская обл., Ногинский р-н, п. Черноголовка, 23-й км;585-75-45;Ирина Акопян;новое;новое;;;
2677;Сауза;Москва;Нижний Кисельный пер., 3;7 (495) 921-19-63;Елизавета Васильева;все хорошо;не дозвонились;;;
440121;Сафир;Москва;Новослободская ул., д. 18, корп. 1;7 (495) 787-95-03;Борисова Наталья;все хорошо;отказался;;;
328212;Сафиса;Москва;Воробьевское ш., влад. 2Б;7 (495) 795-02-00, 7 (495) 641-44-39;Наира Ашуров;все хорошо;в работе;;;
324069;Сахар;Москва;Сретенка ул., д. 23/25;7 (495) 607-28-38;Тихонов Артём Юрьевич;все хорошо;отказался;;;
610982;Сахарная леди,кондит.дом (относ. К Эксклюзиву);Москва;;579-22-20,480-01-74/0211;Ирина Акопян;новое;новое;;;
612229;Сахли;Москва;Б. Каретный пер., д. 6, стр. 1;7 (495) 699-91-71;Наира Ашуров;все хорошо;в работе;;;
316728;Саяны;Москва;Уральская ул., д. 5, стр. 2;7 (495) 462-06-54;Марина Муринова;все хорошо;в работе;;;
613483;Саят-Нове;Москва;Ясногорская ул., д. 17, корп. 1;7 (495) 426-90-11;Наташа Водопьянова;все хорошо;отказался;;;
634117;Сбарро;Москва;Правобережная ул., д. 1 Б (ТЦ Ашан Сити-Ленинградский);7 (495) 785-38-75, (доб. 1736, 1737);Денис Солдатов;назначить менеджеру;новое;;;
634116;Сбарро;Москва;65-66 км МКАД (ТЦ Крокус-Сити);7 (495) 785-38-75, (доб. 1668, 1669);Денис Солдатов;назначить менеджеру;новое;;;
634115;Сбарро;Москва;МО, г. Химки, м-н № 8, Ленинградская ул., д. 1 (ТЦ МЕГА-Химки);7 (495) 785-38-75, (доб. 1646, 1647);Денис Солдатов;назначить менеджеру;новое;;;
634114;Сбарро;Москва;МО, г. Мытищи, Шараповский пр-д, влд. 2 (ТЦ Красный кит);7 (495) 785-38-75 (доб. 2002, 2003);Денис Солдатов;назначить менеджеру;новое;;;
634113;Сбарро;Москва;МО, г. Королев, Королева пр-т, д. 6 Г (ТЦ Галактика);7 (495) 785-38-75 (доб. 2033), 7 (495) 544-24-66;Денис Солдатов;назначить менеджеру;новое;;;
634112;Сбарро;Москва;Ярославское ш., д. 54 (ТЦ Мосмарт);7 (495) 785-38-75 (доб 1738, 1739);Денис Солдатов;назначить менеджеру;новое;;;
634111;Сбарро;Москва;МО, Люберецкий р-н, г. Котельники, 1-й Покровский проезд, д. 5 (ТЦ МЕГА - Белая Дача);7 (495) 785-38-75 (доб. 1712, 1713);Денис Солдатов;назначить менеджеру;новое;;;
634110;Сбарро;Москва;МО, г. Балашиха, ш. Энтузиастов, д. 1 Б (ТЦ Светофор);7 (495) 785-38-75 (доб. 1634, 1635);Денис Солдатов;назначить менеджеру;новое;;;
634109;Сбарро;Москва;МО, Мытищинский р-н, 84 км МКАД, ТПЗ Алтуфьево, влд. 3, стр. 1 (ТЦ Ашан-Алтуфьево);7 (495) 785-38-75, (доб. 1672, 1673);Денис Солдатов;назначить менеджеру;новое;;;
634108;Сбарро;Москва;Калужское ш., 21 км (ТРК Мега-Теплый Стан);7 (495) 785-38-75 (доб. 1632, 1633);Денис Солдатов;назначить менеджеру;новое;;;
634104;Сбарро;Москва;Манежная пл., д. 1, стр. 2 (ТК Охотный ряд, пом. 3001);7 (495) 785-38-75 (доб. 1660, 1661);Денис Солдатов;назначить менеджеру;новое;;;
634102;Сбарро;Москва;Севастопольский пр-т, д. 7 (ТЦ Ашан Сити-Севастопольский);7 (495) 785-38-75 (доб. 1734, 1735);Денис Солдатов;назначить менеджеру;новое;;;
634101;Сбарро;Москва;МО, Домодедовский р-н, аэропорт Домодедово;7 (495) 785-38-75 (доб. 2036, 2037);Денис Солдатов;назначить менеджеру;новое;;;
634100;Сбарро;Москва;Ореховый б-р, влд. 14, стр. 3 (ТЦ Домодедовский);7 (495) 785-38-75 (доб. 1716, 1717);Денис Солдатов;назначить менеджеру;новое;;;
634099;Сбарро;Москва;Ореховый б-р, д. 22 (ТРЦ Облака);7 (495) 785-38-75 (доб. 1714, 1715);Денис Солдатов;назначить менеджеру;новое;;;
634098;Сбарро;Москва;Ярцевская ул., д. 19, стр. 1 (ТЦ Ашан Сити-Кунцево);7 (495) 785-38-75 (доб. 2006, 2007);Денис Солдатов;назначить менеджеру;новое;;;
634097;Сбарро;Москва;МО, Одинцовский р-н, д. Марфино (ТЦ Ашан-Марфино);7 (495) 785-38-75 (доб. 2008, 2009);Денис Солдатов;назначить менеджеру;новое;;;
634096;Сбарро;Москва;Земляной Вал ул., д. 29 (Курский вокзал, 2-й этаж);7 (495) 785-38-75 (доб. 1702, 1703);Денис Солдатов;назначить менеджеру;новое;;;
634095;Сбарро;Москва;Рублевское ш., д. 62 (ТЦ Европарк);7 (495) 785-38-75 (доб. 1600, 1601);Денис Солдатов;назначить менеджеру;новое;;;
634094;Сбарро;Москва;Щелковское ш., д. 100, корп. 100 (ТЦ Щелково);7 (495) 785-38-75 (доб. 1654, 1655);Денис Солдатов;назначить менеджеру;новое;;;
634093;Сбарро;Москва;Мира пр-т, д. 211 (ТЦ Золотой Вавилон);7 (495) 785-38-75 (доб. 1718, 1719);Денис Солдатов;назначить менеджеру;новое;;;
634092;Сбарро;Москва;Краснопресненская наб., уч. 6,7,8 Б;7 (495) 785-38-75 (доб. 1760,1761);Денис Солдатов;назначить менеджеру;новое;;;
634091;Сбарро;Москва;Аэропорт Шереметьево, международный терминал Е на втором этаже в зоне вылета;7 (495) 785-38-75 (доб. 2050, 2051);Денис Солдатов;назначить менеджеру;новое;;;
634090;Сбарро;Москва;Вавилова ул., д. 3 (ТРЦ Гагаринский);7 (495) 785-38-75 (доб. 2080, 2081);Денис Солдатов;назначить менеджеру;новое;;;
634089;Сбарро;Москва;Белореченская ул., д. 36, корп. 3;7 (495) 785-38-75 (доб. 2090);Денис Солдатов;назначить менеджеру;новое;;;
612522;Сбарро;Москва;Новый Арбат ул., д. 11/1 (ТД Новоарбатский);7 (495) 785-93-11;;закрыт;новое;;;
600290;Сбарро;Москва;Красного Маяка ул., д. 2 Б (ТЦ Пражский пассаж, 3 этаж);7 (495) 785-38-75 (доб. 2038);;все хорошо;новое;;;
600289;Сбарро;Москва;Варшавское ш., д. 87 Б (ТЦ Варшавский);7 495) 785-38-75 (доб. 2014, 2015);;назначить менеджеру;новое;;;
600288;Сбарро;Москва;Б. Тульская ул., д. 13 (ТРЦ Ереван Плаза, этаж 3);7 (495) 785-38-75 (доб. 1732);;все хорошо;новое;;;
600287;Сбарро;Москва;Киевского вокзала пл., д. 2 (ТЦ Европейский);7 (495) 785-38-75 (доб. 2004, 2005);;назначить менеджеру;новое;;;
600286;Сбарро;Москва;Семеновская пл., влд. 1 (ТЦ Семеновский);7 (495) 785-38-75 (доб. 1674, 1975);;назначить менеджеру;новое;;;
600285;Сбарро;Москва;Рязанский пр-т, д. 2 корп. 2 (ТЦ Город);7 (495) 785-38-75 (доб. 2022, 2023);;назначить менеджеру;новое;;;
600284;Сбарро;Москва;Декабристов ул., д. 12 (ТЦ Золотой Вавилон, этаж 2);7 (495) 785-38-75 (доб. 1642, 1643);;назначить менеджеру;новое;;;
600283;Сбарро;Москва;Щукинская ул., д. 42 (ТРК Алые Паруса);7 (495) 785-38-75 (доб. 1677, 1678, 1679);;назначить менеджеру;новое;;;
600282;Сбарро;Москва;Вернадского пр-т., д. 6 (ТЦ Ашан Сити-Капитолий);7 (495) 785-38-75 (доб. 1720, 1721);;назначить менеджеру;новое;;;
600281;Сбарро;Москва;2-я Рейсовая, д. 2, корп. 3 (Аэропорт Внуково);7 (495) 980-74-77 (доб. 1704, 1705);;назначить менеджеру;новое;;;
600280;Сбарро;Москва;Новоясеневский пр-т, д. 11 (ТЦ Золотой Вавилон-2);7 (495) 785-38-75 (доб. 2012, 2013);;назначить менеджеру;новое;;;
600279;Сбарро;Москва;Ленинградское ш., д. 16 А, стр. 4 (ТЦ Метрополис);7 (495) 785-38-75 (доб. 1624, 1625);;назначить менеджеру;новое;;;
600278;Сбарро;Москва;Хорошевское ш., д. 39, стр. 26;7 (495) 785-38-75 (доб. 1744, 1745);;назначить менеджеру;новое;;;
600277;Сбарро;Москва;Краснопрудная ул., д. 1;7 (495) 785-38-75 (доб. 1748, 1749);;назначить менеджеру;новое;;;
348583;Сбарро;Москва;Варшавское ш., д. 97 (ТЦ Retail Парк);7 (495) 785-38-75 (доб. 2016, 2017);;назначить менеджеру;новое;;;
348582;Сбарро;Москва;Мичуринский пр-т, Олимпийская деревня, д. 3, корп. 1 (ТЦ Фестиваль);7 (495) 785-38-75 (доб. 2010, 2011);;назначить менеджеру;новое;;;
348581;Сбарро;Москва;Дубравная ул., д. 29 (ТЦ Ладья);7 (495) 785-38-75 (доб. 1680, 1681);;назначить менеджеру;новое;;;
348580;Сбарро;Москва;Б. Овчинниковский пер., д. 16 (ТЦ Аркадия);7 (495) 785-38-75 (доб. 1730);;назначить менеджеру;новое;;;
348579;Сбарро;Москва;Сигнальный пр-д., д. 37 (ТК Real, секция 9);7 (495) 785-38-75 (доб. 2028, 2029);;назначить менеджеру;новое;;;
348571;Сбарро;Москва;Арбат ул., д. 21, стр. 1;7 (495) 785-38-75 (доб. 1728, 1729);;назначить менеджеру;новое;;;
348570;Сбарро;Москва;"Дмитровское ш., д. 116, Гипермаркет "Мосмарт";7 (495) 961-31-12;;закрыт;новое;;;
294407;Сбарро;Москва;Миклухо-Маклая ул., д. 6 (ГОУВПО Российский университет дружбы народов);7 (495) 785-38-75 (доб. 2018, 2019);Наумов Никита;все хорошо;отказался;;;
294404;Сбарро;Москва;Ярцевская ул., д. 19, стр. 1 (ТЦ Ашан-сити-Кунцево);7 (495) 785-38-75, доб. 2006;Зарецкая Ольга Владимировна;все хорошо;в работе;;;
294283;Сбарро;Москва;Земляной Вал ул., д. 33 (ТРК Атриум);7 (495) 785-38-75 (доб. 1742);Зарецкая Ольга Владимировна;назначить менеджеру;новое;;;
294281;Сбарро;Москва;Кировоградская ул., д. 14 (ТЦ Глобал Сити);7 (495) 785-38-75 (доб. 2020, 2021);Зарецкая Ольга Владимировна;все хорошо;новое;;;
294279;Сбарро;Москва;Бутырская ул., д. 6;7 ((495) 785-38-75 (доб. 1187), 7 (495) 685-49-38;Зарецкая Ольга Владимировна;все хорошо;новое;;;
294278;Сбарро;Москва;Шереметьевская ул., д. 60 А (ТЦ Рамстор);7 (495) 785-38-75, доб. 1640;Зарецкая Ольга Владимировна;все хорошо;новое;;;
294276;Сбарро;Москва;Калужская пл., д. 1/1;7 (495) 785-38-75 (доб. 1706);Зарецкая Ольга Владимировна;назначить менеджеру;новое;;;
294275;Сбарро;Москва;Мира пр-т, д. 116;7 (495) 687-79-71;Яропольская Яна;закрыт;новое;;;
294270;Сбарро;Москва;Тверская ул., д. 10;7 (495) 629-56-03;Яропольская Яна;закрыт;новое;;;
294269;Сбарро;Москва;71 км МКАД (ТЦ ВЭЙПАРК, 2-й этаж ресторанного дворика);7 (495) 785-38-75 (доб. 1666, 1667);Зарецкая Ольга Владимировна;все хорошо;новое;;;
294264;Сбарро;Москва;МО, г. Котельники, Новорязанское ш., д. 5 (ТЦ Маркткауф);7 (495) 785-38-75 (доб. 2024, 2025);Зарецкая Ольга Владимировна;все хорошо;новое;;;
294261;Сбарро;Москва;МО, г. Красногорск, 65-66 км МКАД (ТЦ Крокус Сити);7 (495) 727-41-66;Яропольская Яна;к удалению;новое;;;
294260;Сбарро;Москва;Перерва ул., д. 43, корп. 1 (ТРЦ БУМ, 2 этаж);7 (495) 785-38-75 (доб. 2026, 2027);Яропольская Яна;назначить менеджеру;новое;;;
294259;Сбарро;Москва;Пришвина ул., д. 22 (ТЦ Александр ленд);7 (495) 785-38-75 (доб. 1644, 1945);Зарецкая Ольга Владимировна;все хорошо;новое;;;
294254;Сбарро;Москва;Профсоюзная ул., д. 61 А (ТЦ Калужский);7 (495) 785-38-75 (доб. 1708, 1709);Зарецкая Ольга Владимировна;назначить менеджеру;новое;;;
294247;Сбарро;Москва;МО, Одинцовский р-н, дер. Марфино (ТЦ Ашан);7 (495) 785-38-75, доб. 2008;Зарецкая Ольга Владимировна;все хорошо;новое;;;
294246;Сбарро;Москва;Ярославское ш., д. 54 (Гипермаркет Мосмарт);7 (495) 785-38-75, доб. 1738;Зарецкая Ольга Владимировна;все хорошо;новое;;;
294245;Сбарро;Москва;Ленинградский пр-т, влд. 62 (ТЦ Галерея Аэропорт);7 (495) 785-38-75 (доб. 1670, 1671);Зарецкая Ольга Владимировна;все хорошо;новое;;;
294244;Сбарро;Москва;МО., г. Подольск, Серпуховская ул., д. 45 (ТЦ Ашан);7 (495) 785-38-75 (доб. 2030, 2031);Яропольская Яна;назначить менеджеру;новое;;;
294243;Сбарро;Москва;МО, г. Мытищи, Осташковское ш., д. 1 (ТЦ Ашан);7 (495) 785-38-75 (доб. 2034, 2035);Зарецкая Ольга Владимировна;все хорошо;новое;;;
294242;Сбарро;Москва;Красная пл., д. 3 (ТД Гум);7 (495) 620-30-60;Яропольская Яна;закрыт;новое;;;
294241;Сбарро;Москва;Правобережная ул., д. 1 Б (ТЦ Ашан-Сити-Ленинградский);8 (495) 785-38-75, доб. 1736;Зарецкая Ольга Владимировна;все хорошо;новое;;;
1535;Сбарро;Москва;Каширское ш., д. 61/2 (ТЦ Ашан-Сити);7 (495) 933-89-09 (доб. 1664, 1665);;назначить менеджеру;новое;;;
1435;Сбарро;Москва;Манежная пл., д. 1, стр. 2 (ТК Охотный ряд, пом. 1028);7 (495) 785-38-75 (доб. 1658, 1659);;назначить менеджеру;новое;;;
772;Сбарро;Москва;Удальцова ул., д. 42 (ТК Магнит);7 (495) 785-15-65;Яропольская Яна;закрыт;новое;;;
600276;Сбарро (закрыто);Москва;Новаторов ул., д. 16, кор. 4;7 (495) 785-38-75 (доб. 1590, 1591);;закрыт;новое;;;
294273;Сбарро (закрыто);Москва;1-ая Тверская-Ямская ул., д. 15, стр. 1;7 (495) 785-38-75, доб. 1746;Зарецкая Ольга Владимировна;закрыт;новое;;;
294249;Сбарро (закрыто);Москва;Рязанский пр-т, д. 75, стр. 1;7 (495) 785-38-75, доб. 2022;Зарецкая Ольга Владимировна;закрыт;новое;;;
625252;СВ;Москва;Тверская ул., д. 18 А;7 (495) 694-33-77, 7 (495) 650-71-30 факс;Силин Александр;все хорошо;в работе;;;
610984;Свагор;Москва;;123-11-36;Ирина Акопян;новое;новое;;;
395931;СВАМ групп;Москва;Горбунова ул., д. 2;7 (495) 730-61-43, 7 (495) 730-61-45 (факс);Оксана Никонова;все хорошо;в работе;;;
634106;Сварня;Москва;Алтуфьевское ш., д. 70, корп. 1 (ТРЦ Маркос-Молл, 3 этаж);7 (495) 543-73-27;Денис Солдатов;назначить менеджеру;новое;;;
377094;Сварня;Москва;Красного Маяка ул., д. 2 Б (ТЦ Пражский пассаж);7 (495) 721-82-72;Анар Ахунов;все хорошо;отказался;;;
304678;Сварня;Москва;Перерва ул., д. 43, корп. 1 (ТЦ БУМ);7 (495) 543-91-97, 7 (495) 543-91-98;Анар Ахунов;все хорошо;отказался;;;
304673;Сварня;Москва;Дмитровское ш ., д. 13, корп. 1, ТЦ Метромаркет;7 (495) 755-89-81, 7 (495) 755-89-82;Алла Петровская;закрыт;новое;;;
304672;Сварня;Москва;Декабристов ул., д. 12 (ТЦ Золотой Вавилон, этаж 2);7 (495) 665-12-89;Елизавета Васильева;назначить менеджеру;отказался;;;
610986;Сварог-М;Москва;1-я Ямского поля ул., 9/13;937 3499, 257 1978;Ирина Акопян;новое;новое;;;
610987;Свежие фрукты 2000;Москва;;105-0560;Ирина Акопян;новое;новое;;;
391565;Сверус;Москва;Ленинский пр-т, д. 49;7 (495) 644-29-31;Оксана Никонова;все хорошо;в работе;;;
351492;Светлана;Москва;Таганская ул., д. 36, стр. 1;Европейская кухня: 7 (495) 912-52-30, Восточная кухня: 7 (495) 971-56-38;Наира Ашуров;все хорошо;не дозвонились;;;
291338;Светлана-АВ;Москва;"Центральная ул., д. 2, корп. 2, Гостиница "Внуково";7 (495) 436-73-95, 7 (495) 436-70-44;Анар Ахунов;закрыт;новое;;;
610989;Светоч-мастер шоу;Москва;Ленинградский пр-т, 80/2;158-5752/7471, 154-0921;Ирина Акопян;новое;новое;;;
